"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","banner","photo_side_one","photo_side_two","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","mgs_brand","mgs_lookbook","sabor","volume_comprimento","volume_altura","volume_largura","description","short_description","meta_keyword","custom_layout_update","aht_deal_qty","desc_second","nutritional_info","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled","fit_size","posting_days","frete_gratis","postmethods","recurring_profile"
"admin","","","","","344242024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/4/14_verso.jpg","","2","0","","","","",""
"admin","","","","","344242024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/s/isowhey_chocolate_1.0_900g_2_1.jpg","","3","0","","","","",""
"admin","base","Default","simple","11,22","344242307","0","Whey Protein EVO 900G-Chocolate","WHEY PROTEIN EVO 900g-Chocolate","Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.","/w/h/whey_protein_chocolate_1.png","/w/h/whey_protein_chocolate_1.png","/w/h/whey_protein_chocolate_1.png","whey-protein-evo-900g-chocolate","whey-protein-evo-900g-chocolate.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-16_2_4.png","","","129.9000","","0.9000","129.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","Chocolate","0","0","0","<h5>WHEY PROTEIN EVO 900g</h5>
<P>Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.</P><br>

<p>Utilizando matéria-prima importada e ingredientes de procedência 100% controlada, Whey Protein EVO é ideal para quem está ingressando no universo da suplementação esportiva e busca os benefícios da proteína como recuperação muscular e manutenção de massa magra.</p>","Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.","Whey Protein EVO 900G-Chocolate","","","<h4>SAIBA MAIS SOBRE WHEY</h4>
<h6>Whey Concentrado:</h6>
<p>Embora não contenha mais caseína, esse whey ainda contém gorduras e carboidratos. A esse tipo de produto dá-se o nome de whey concentrado.</p>
<p>É o whey mais comum e também o mais barato entre os três principais tipos de whey, e se caracteriza pela menor concentração de proteínas (70-80%) e um alto teor de lactose.</p>
<br>
<h6>Whey Isolado:</h6>
<p>Através de outras etapas de processamento, a lactose, gordura e demais componentes não proteicos são eliminados do whey, e o produto final é o que conhecemos como whey protein isolado.</p>
<p>É um ótimo produto para quem busca mais proteínas e uma absorção mais rápida que a do whey concentrado, mas não quer gastar tanto com o whey hidrolisado.</p>","<h4>Tabela Nutricional</h4>
<p>Porção Diária de 30 g ou 1 dosador diluído em 200ml de água</p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th>Quantidade porção</th>
        <th>Água</th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>116 Kcal ou 495 KJ</td>
        <td>6</td>
      </tr>
      <tr>
        <td>CARBOIDRATOS</td>
        <td>1,9 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>PROTEÍNAS</td>
        <td>25 g</td>
        <td>33</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>1 g</td>
        <td>2</td>
      </tr>
      <tr>
        <td>SÓDIO</td>
        <td>44 mg</td>
        <td>2</td>
      </tr>
       <tr>
        <td>MAGNÉSIO</td>
        <td>130 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ZINCO</td>
        <td>3,5 mg</td>
        <td>50</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">AMINOGRAMA</th>
      </tr>
    </thead>
    <tbody>
       <tr>
        <td colspan=""2"">ÁCIDO ASPÁRTICO</td>
        <td>3250,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">ÁCIDO GLUTÂNICO</td>
        <td>5375,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">ALANINA</td>
        <td>1687,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">ARGININA</td>
        <td>812,5 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">CISTEÍNA</td>
        <td>781,25 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">FENILALANINA</td>
        <td>1062,5 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">GLICINA</td>
        <td>625,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">HISTIDINA</td>
        <td>593,75 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">ISOLEUCINA</td>
        <td>1668,75 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">LEUCINA</td>
        <td>3468,75 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">LISINA</td>
        <td>2750,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">METIONINA</td>
        <td>781,25 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">PROLINA</td>
        <td>1812,50 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">SERINA</td>
        <td>1687,50 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">TREONINA</td>
        <td>2250,00 mg</td>
      </tr> 
       <tr>
        <td colspan=""2"">TRIPTOFANO</td>
        <td>625,00 mg</td>
      </tr> 
       <tr>
        <td colspan=""2"">VALINA</td>
        <td>1625,00 mg</td>
      </tr>
    </tbody>
  </table>
<h4>Ingredientes</h4>
<p>WHEY PROTEIN CONCENTRADO, WHEY PROTEIN ISOLADO, MIX DE VITAMINAS E MINERAIS, AROMAS IDÊNTICOS AOS DE BAUNILHA, MORANGO, CHOCOLATE, NAPOLITANO E/OU LEITE EM PÓ (ORIGINAL)</p>
<br>
<h4>Como Utilizar</h4>
<p>Misturar 1 medidor ou colher dosadora com 200ml de água, agitar e beber. Suplemento proteico para praticantes de atividade física.</p>
<br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMIDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>","","","","","","","354.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey Protein EVO 900G-Chocolate","0","simple","","","","","","","","","","Não","",""
"admin","base","Default","configurable","11,22","344242865","1","Whey Protein EVO 900g","WHEY PROTEIN EVO 900g","Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.","/1/1/11_frente_3.jpg","/1/1/11_frente_3.jpg","/1/1/11_frente_3.jpg","whey-protein-evo-900g","whey-protein-evo-900g.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-16_2.png","","","129.9000","","0.9000","129.9000","Habilitado","","Catálogo, Busca","Nenhum","","","","0","0","0","<h5>WHEY PROTEIN EVO 900g</h5>
<P>Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.</P><br>

<p>Utilizando matéria-prima importada e ingredientes de procedência 100% controlada, Whey Protein EVO é ideal para quem está ingressando no universo da suplementação esportiva e busca os benefícios da proteína como recuperação muscular e manutenção de massa magra.</p>","Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.","Whey Protein EVO 900g","","","<h4>SAIBA MAIS SOBRE WHEY</h4>
<h6>Whey Concentrado:</h6>
<p>Embora não contenha mais caseína, esse whey ainda contém gorduras e carboidratos. A esse tipo de produto dá-se o nome de whey concentrado.</p>
<p>É o whey mais comum e também o mais barato entre os três principais tipos de whey, e se caracteriza pela menor concentração de proteínas (70-80%) e um alto teor de lactose.</p>
<br>
<h6>Whey Isolado:</h6>
<p>Através de outras etapas de processamento, a lactose, gordura e demais componentes não proteicos são eliminados do whey, e o produto final é o que conhecemos como whey protein isolado.</p>
<p>É um ótimo produto para quem busca mais proteínas e uma absorção mais rápida que a do whey concentrado, mas não quer gastar tanto com o whey hidrolisado.</p>","<h4>Tabela Nutricional</h4>
<p>Porção Diária de 30 g ou 1 dosador diluído em 200ml de água</p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th>Quantidade porção</th>
        <th>Água</th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>116 Kcal ou 495 KJ</td>
        <td>6</td>
      </tr>
      <tr>
        <td>CARBOIDRATOS</td>
        <td>1,9 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>PROTEÍNAS</td>
        <td>25 g</td>
        <td>33</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>1 g</td>
        <td>2</td>
      </tr>
      <tr>
        <td>SÓDIO</td>
        <td>44 mg</td>
        <td>2</td>
      </tr>
       <tr>
        <td>MAGNÉSIO</td>
        <td>130 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ZINCO</td>
        <td>3,5 mg</td>
        <td>50</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">AMINOGRAMA</th>
      </tr>
    </thead>
    <tbody>
       <tr>
        <td colspan=""2"">ÁCIDO ASPÁRTICO</td>
        <td>3250,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">ÁCIDO GLUTÂNICO</td>
        <td>5375,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">ALANINA</td>
        <td>1687,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">ARGININA</td>
        <td>812,5 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">CISTEÍNA</td>
        <td>781,25 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">FENILALANINA</td>
        <td>1062,5 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">GLICINA</td>
        <td>625,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">HISTIDINA</td>
        <td>593,75 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">ISOLEUCINA</td>
        <td>1668,75 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">LEUCINA</td>
        <td>3468,75 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">LISINA</td>
        <td>2750,00 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">METIONINA</td>
        <td>781,25 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">PROLINA</td>
        <td>1812,50 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">SERINA</td>
        <td>1687,50 mg</td>
      </tr> 
      <tr>
        <td colspan=""2"">TREONINA</td>
        <td>2250,00 mg</td>
      </tr> 
       <tr>
        <td colspan=""2"">TRIPTOFANO</td>
        <td>625,00 mg</td>
      </tr> 
       <tr>
        <td colspan=""2"">VALINA</td>
        <td>1625,00 mg</td>
      </tr>
    </tbody>
  </table>
<h4>Ingredientes</h4>
<p>WHEY PROTEIN CONCENTRADO, WHEY PROTEIN ISOLADO, MIX DE VITAMINAS E MINERAIS, AROMAS IDÊNTICOS AOS DE BAUNILHA, MORANGO, CHOCOLATE, NAPOLITANO E/OU LEITE EM PÓ (ORIGINAL)</p>
<br>
<h4>Como Utilizar</h4>
<p>Misturar 1 medidor ou colher dosadora com 200ml de água, agitar e beber. Suplemento proteico para praticantes de atividade física.</p>
<br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMIDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey Protein EVO 900g","0","configurable","","","","","","","","","","Não","",""
"admin","","","","","344242865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/1/11_verso_3.jpg","","2","0","","","","",""
"admin","base","Default","simple","","teste","0","Teste","","","","","","teste","teste.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","1.0000","","1.0000","1.0000","Desabilitado","Não","Catálogo, Busca","Nenhum","","","Baunilha","0","0","0","Teste","Teste","","","","Teste","Teste","","","","","","","8.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","1","1","0.0000","1","0","0","1","1","Teste","0","simple","","","","","","","","","","Sim","",""
"admin","base","Default","simple","10,29","351350700","0","Hair, Skin & Nails 60 Cap. Liq. EVO","Hair, Skin & Nails 60 Cap. Liq. EVO","","/h/a/hair_skin_frente.jpeg","/h/a/hair_skin_frente.jpeg","/h/a/hair_skin_frente.jpeg","hairskin-nails-hair-skin-nails-60-cap-liq-evo","hairskin-nails-hair-skin-nails-60-cap-liq-evo.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","119.9000","","1.0000","119.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","SKIN, HAIR & NAILS - possui uma excelente combinação de minerais e vitaminas que atuam no fortalecimento e na manutenção da saúde do cabelo, pele e unhas. Apresenta em sua fórmula nutrientes que estão cientificamente relacionados a manutenção e integridade de cabelos e unhas quebradiças, restaurando seu crescimento, equilíbrio e beleza. Os nutri- entes que você consome podem ser mais importantes do que os tratamentos tópicos, diári- os que você usa para sua pele e cabelo. Estes nutrientes são os elementos principais que o corpo exige para desenvolver unhas fortes, cabelos cheios, grossos, saudáveis e pele macia, flexível, brilhante e jovem. Fornece uma combinação de nutrientes consistentemente encontrados em cabelo saudável, pele e unhas.
Contém biotina que é fundamental para a saúde dos fios e das unhas, principalmente, porque auxilia na produção da famosa queratina. Esta fórmula apresenta uma mistura de antioxidantes avançada. Fornece estrutura, força e elasticidade para o cabelo.","Hair, Skin & Nails 60 Cap. Liq. EVO","Hair, Skin & Nails 60 Cap. Liq. EVO","","","BENEFÍCIOS

Melhora o encorpamento de cabelos finos, promove crescimento capilar saudável. Protege contra radicais livres prejudiciais que podem promover o processo de envelhecimento da célula. Esta fórmula completa também apresenta os antioxidantes Vitamina A e E que oferecem proteção contra radicais livres que podem danificar as células saudáveis e promover o processo de envelhecimento celular..
Os resultados são força e elasticidade para os cabelos finos e sem vida, com crescimento acelerado devido sua fórmula especializada que apre- senta os ingredientes que sustentam a matriz do cabelo, pele e unhas.


TOMAR 3 CAPS AO DIA","","","","","","","","879.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Hair, Skin & Nails 60 Cap. Liq. EVO","0","simple","","","","","","","","","","Não","",""
"admin","","","","","351350700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/h/a/hair_skin_verso.jpeg","","2","0","","","","",""
"admin","","","","","351350700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/h/a/hair_skin_nails_1_.jpg","","3","0","","","","",""
"admin","base","Default","simple","11","Whey Protein Isolada Hidrolizada 1kg EVO- Original","0","Whey Protein Isolada Hidrolizada 1kg EVO- Original","ISO HIDRO WHEY EVO-Original","WHEY ISOLADO EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","/1/1/11_frente_5.jpg","/1/1/11_frente_5.jpg","/1/1/11_frente_5.jpg","whey-protein-isolada-hidrolizada-evo-original","whey-protein-isolada-hidrolizada-evo-original.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","219.9000","","1.0000","219.9000","Desabilitado","Não","Catálogo, Busca","Nenhum","","","Baunilha","0","0","0","<h5>WHEY ISOLADO EVO</h5>
<P>Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.</P><br>

<p>WHEY ISOLADO EVO, é uma excelente fonte de aminoácidos de cadeia ramificada, BCAA (Isoleucina, Leucina e Valina), e contém várias frações proteicas (peptídeos): Beta-lactoglobulina, Alfa-lactalbumina, Imunoglobulinas, Glicomacropeptídeos, Lactoferrina, Lactoperoxidase, Peptona, Albumina do Soro Bovino e L-Glutamina.</p>","WHEY ISOLADA HIDROLIZADA EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","Whey Protein Isolada Hidrolizada 1kg EVO-Original","","","<h4>POR QUE COMPRAR?</h4>
<br>
<h6>Confira algumas das propriedades do whey protein isolado:</h6>
<ul>
  <li style=""list-style-type: square;"">Aumenta a síntese de proteínas;</li>
  <li style=""list-style-type: square;"">Estimula a queima de gorduras;</li>
  <li style=""list-style-type: square;"">Fortalece o sistema imunológico;</li>
  <li style=""list-style-type: square;"">Diminui os níveis de LDL (colesterol ruim);</li>
  <li style=""list-style-type: square;"">Melhora a sensibilidade à insulina;</li>
  <li style=""list-style-type: square;"">Aumenta a saciedade;</li>
  <li style=""list-style-type: square;"">Diminui os efeitos do cortisol (hormônio que pode causar catabolismo);</li>
  <li style=""list-style-type: square;"">Estimula a produção de glutationa (um poderoso antioxidante).</li>
</ul>

<p>Recentes pesquisas sugerem ainda que o whey protein auxilia na prevenção de alguns tipos de câncer, principalmente o de mama.</p>
<ul>
  <li style=""list-style-type: square;"">14,5g BCAA;</li>
  <li style=""list-style-type: square;"">10,8g Glutamina ;</li>
</ul>","<h4>Tabela Nutricional</h4>
<p>Porção Diária de 62 g ou 2 dosadores</p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th>Quantidade porção</th>
        <th>Água</th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>228 Kcal = 957 KJ</td>
        <td>11</td>
      </tr>
      <tr>
        <td>CARBOIDRATOS</td>
        <td>1 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>PROTEÍNAS</td>
        <td>57 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>0 g</td>
        <td>0</td>
      </tr>
      <tr>
        <td>SÓDIO</td>
        <td>113 mg</td>
        <td>5</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">VITAMINAS E MINERAIS</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>FERRO</td>
        <td>7 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ZINCO</td>
        <td>3,5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>IODO</td>
        <td>65 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>COBRE</td>
        <td>449 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>SELENIO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MOLIBOENIO</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>CROMO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MANGANES</td>
        <td>1,2 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA A</td>
        <td>300 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA D</td>
        <td>2,5 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA C</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA E</td>
        <td>5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>TIAMINA</td>
        <td>0,60 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>RIBOFLAVINA</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>NIACINA</td>
        <td>8,0 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA B6</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ÁCIDO FÓLICO</td>
        <td>1625,00 mg</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>120 mcg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>ISOLEUCINA</td>
        <td>3249 mg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>LEUCINA</td>
        <td>7865 mg</td>
        <td>--</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>3363 mg</td>
        <td>--</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">AMINOGRAMA POR 100 g</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td colspan=""2"">ÁCIDO ASPÁRTICO</td>
        <td>9,51 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TREOMINA</td>
        <td>6,44 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">SERINA</td>
        <td>4,72 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ÁCIDO GLUTÂNICO</td>
        <td>15,22 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">PROLINA</td>
        <td>5,04 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">GLICINA</td>
        <td>1,66 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ALANINA</td>
        <td>4,26 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">CISTINA</td>
        <td>2,13 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">VALINA</td>
        <td>5,09 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">METIONINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ISOLEUCINA</td>
        <td>5,03 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LEUCINA</td>
        <td>9,35 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TIROSINA</td>
        <td>2,70 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">FENILALANINA</td>
        <td>2,37 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">HISTIDINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LISINA</td>
        <td>8,10 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ARGININA</td>
        <td>2,39 g</td>
      </tr>
      <tr>
        <td colspan=""2"">TRIPTÓFANO</td>
        <td>1,24 g</td>
      </tr>
    </tbody>
  </table>
<h4>Ingredientes</h4>
<p>Proteína Isolada e Hidrolizada do soro do leite. Aroma idêntico ao natural de BAUNILHA, MORANGO, CHOCOLATE, NAPOLITANO E/OU LEITE EM PÓ (ORIGINAL). Adoçado com Stévia, Taumatina e SÓ</p>
<br>
</div>
<h4>Como Utilizar</h4>
<p>Dissolva 30g (duas colheres medidas) em aproximadamente 300ml de água ou suco de sua preferência.</p>
<br>
<p>Beba antes das refeições ou em situações prévias ou posteriores à atividade física. Não adicionar a alimentos aquecidos.</p><br>
<p>ALÉRGICOS: CONTÉM DERIVADOS DO LEITE E SOJA.</p><br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMIDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>
","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey Protein Isolada Hidrolizada 1kg EVO- Original","0","simple","","","","","","","","","","Não","",""
"admin","","","","","Whey Protein Isolada Hidrolizada 1kg EVO- Original","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/1/11_verso_5.jpg","","2","0","","","","",""
"admin","","","","","Whey Protein Isolada Hidrolizada 1kg EVO- Original","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/s/isowhey_original_1.0_900g_1.jpg","","3","0","","","","",""
